WhatId,OwnerId,Status,Priority,TaskSubtype,CreatedDate,ActivityDate,LastModifiedDate,Subject,Call Result,Call Type,Call Object Identifier,CallDurationInSeconds
24366,Bruce Kennedy,Not Started,Normal,Call,2016-05-31,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,116,517
24353,Bruce Kennedy,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,895,191
24247,Doroth Gardner,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Unsuccessful,Outbound,956,687
24894,Doroth Gardner,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Inbound,805,819
25776,Julie Chavez,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Success,Inbound,967,99
25247,Doroth Gardner,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Outbound,692,29
25443,Johnny Green,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Success,Outbound,748,95
25977,Laura Garza,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Outbound,48,704
24659,Julie Chavez,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,323,598
25001,Jessica Nichols,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Outbound,746,421
29959,Johnny Green,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,622,228
25777,Laura Garza,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Success,Outbound,385,290
23496,Catherine Brown,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Success,Outbound,327,891
25053,John Williams,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,109,403
24396,Doroth Gardner,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,633,262
24482,Doroth Gardner,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Success,Inbound,130,906
25001,Admin User,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,558,903
29886,Chris Riley,Not Started,Normal,Call,2016-05-28,2016-06-30,2016-07-11,Update Customer,Success,Outbound,848,491
24383,John Williams,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Success,Outbound,545,641
30511,Eric Sanchez,Not Started,Normal,Call,2016-05-21,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,266,999
25294,Harold Campbell,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Outbound,252,272
25535,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Inbound,101,914
23496,Admin User,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,935,513
23463,Johnny Green,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,804,10
25978,Irene Kelley,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Call Back,Internal,55,336
25397,Laura Garza,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,188,15
25663,Evelyn Williamson,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,554,750
25568,Eric Sanchez,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Internal,120,967
24993,John Williams,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,254,403
26391,Chris Riley,Not Started,Normal,Call,2016-05-28,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,567,171
23890,Irene Kelley,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Internal,984,734
24308,Eric Sanchez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Unsuccessful,Outbound,467,873
23645,Admin User,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Success,Internal,573,281
24871,Julie Chavez,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Call Back,Internal,817,643
25315,Bruce Kennedy,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Do Not Call,Internal,649,936
23743,Irene McCoy,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Internal,67,507
25224,Irene Kelley,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,532,635
25676,John Williams,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,851,707
29939,Chris Riley,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Success,Internal,753,236
23804,Eric Sanchez,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Internal,745,614
25210,Nicolas Weaver,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,800,881
24830,Nicolas Weaver,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Success,Outbound,973,409
23959,Kelly Frazier,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Success,Outbound,852,646
29993,Harold Campbell,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Success,Inbound,328,978
24493,Admin User,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,637,210
24441,Dennis Howard,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,260,909
24894,Catherine Brown,Not Started,Normal,Call,2016-05-21,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,88,383
24781,Doroth Gardner,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Success,Internal,249,287
29697,Irene Kelley,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,630,827
23565,John Williams,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,175,728
24509,Laura Garza,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Success,Inbound,652,422
29927,Jessica Nichols,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Success,Internal,278,144
25492,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Internal,742,564
26227,Bruce Kennedy,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,331,474
25781,Eric Sanchez,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Do Not Call,Inbound,291,721
26116,Eric Sanchez,Not Started,Normal,Call,2016-05-27,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,64,346
25077,John Williams,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Success,Outbound,385,613
24636,Catherine Brown,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,27,749
25457,Evelyn Williamson,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,611,342
23844,Laura Garza,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Unsuccessful,Inbound,943,574
26147,Julie Chavez,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Internal,293,172
25468,Johnny Green,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Do Not Call,Outbound,24,233
23828,Eric Sanchez,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Success,Outbound,766,813
25901,Nicolas Weaver,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Do Not Call,Inbound,981,377
23915,Bruce Kennedy,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Disconnected,Internal,643,872
25567,Eric Sanchez,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,679,345
29521,Jessica Nichols,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Do Not Call,Internal,696,470
23860,Eric Sanchez,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Internal,751,392
26141,Kelly Frazier,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,309,166
30458,Chris Riley,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,611,910
30069,Julie Chavez,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,927,129
25676,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Do Not Call,Internal,516,218
23743,Dennis Howard,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Outbound,199,335
29792,Catherine Brown,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Success,Internal,208,452
23847,Chris Riley,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,280,915
25434,Eric Gutierrez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Inbound,619,93
23487,Catherine Brown,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Success,Inbound,264,522
29381,Laura Palmer,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,558,160
23809,Evelyn Williamson,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,524,109
25538,Nicolas Weaver,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Inbound,159,503
26207,Eric Sanchez,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,220,538
25343,Jessica Nichols,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,673,97
24982,Eric Gutierrez,Not Started,Normal,Call,2016-07-11,2016-07-11,2016-07-11,Update Customer,Call Unsuccessful,Internal,11,507
24954,Kelly Frazier,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,794,306
23977,Bruce Kennedy,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Do Not Call,Internal,52,301
24712,Laura Palmer,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,195,563
29632,Evelyn Williamson,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,172,864
23582,Harold Campbell,Not Started,Normal,Call,2016-05-23,2016-06-30,2016-07-11,Update Customer,Success,Outbound,599,606
25769,Kelly Frazier,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Call Unsuccessful,Internal,145,555
24938,Johnny Green,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Do Not Call,Outbound,67,129
24685,Doroth Gardner,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,233,575
24217,Julie Chavez,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Disconnected,Internal,935,567
24932,Bruce Kennedy,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Outbound,705,13
26230,Johnny Green,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Disconnected,Inbound,935,555
24611,Dennis Howard,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Unsuccessful,Internal,562,613
25412,Admin User,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,730,45
24514,Dennis Howard,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,473,911
25437,Eric Sanchez,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Success,Internal,341,603
23954,Catherine Brown,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Outbound,226,389
23540,Chris Riley,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Unsuccessful,Internal,97,452
26405,Irene McCoy,Not Started,Normal,Call,2016-05-27,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,751,281
26401,Jessica Nichols,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,87,98
24437,Eric Sanchez,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,843,91
23795,Julie Chavez,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Outbound,50,761
26391,Jessica Nichols,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Success,Outbound,665,217
23887,Eric Gutierrez,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Inbound,129,785
24685,Kelly Frazier,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Do Not Call,Inbound,281,480
26155,Admin User,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,97,668
24008,Johnny Green,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Inbound,221,64
29837,Kelly Frazier,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Success,Internal,482,606
23571,Admin User,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Outbound,925,158
25533,Johnny Green,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,281,503
25156,Jessica Nichols,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Success,Internal,63,483
25053,Bruce Kennedy,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Do Not Call,Internal,663,317
26264,Johnny Green,Not Started,Normal,Call,2016-06-01,2016-06-30,2016-07-11,Update Customer,Success,Inbound,480,470
24832,Eric Sanchez,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Disconnected,Inbound,98,803
25918,Catherine Brown,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Call Unsuccessful,Inbound,166,577
25225,John Williams,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Disconnected,Outbound,871,310
24942,Laura Garza,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,715,944
23973,John Williams,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,197,721
23710,Chris Riley,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Do Not Call,Outbound,296,814
25522,Jessica Nichols,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,202,913
23994,Dennis Howard,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,21,873
29851,Jessica Nichols,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Unsuccessful,Internal,344,445
26022,Johnny Green,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,398,683
24028,Dennis Howard,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Call Back,Internal,324,167
23947,John Williams,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Disconnected,Inbound,338,224
23523,Nicolas Weaver,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Internal,226,549
23986,Catherine Brown,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Outbound,12,400
26266,Eric Sanchez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Internal,515,480
23966,Harold Campbell,Not Started,Normal,Call,2016-07-12,2016-07-12,2016-07-12,Update Customer,Do Not Call,Outbound,447,653
29667,John Williams,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Disconnected,Internal,252,493
26045,Nicolas Weaver,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Success,Outbound,19,345
24515,Nicolas Weaver,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Outbound,746,876
25389,Johnny Green,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Unsuccessful,Outbound,887,927
24354,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Do Not Call,Inbound,672,911
30528,Dennis Howard,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Inbound,382,252
25866,Eric Sanchez,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,936,200
24077,Harold Campbell,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,291,317
23747,Bruce Kennedy,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Outbound,84,472
24560,Bruce Kennedy,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Internal,110,819
25640,Harold Campbell,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Inbound,161,767
24667,Nicolas Weaver,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Internal,584,839
24604,Evelyn Williamson,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Inbound,399,594
30016,Eric Sanchez,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Success,Inbound,646,698
24898,Irene McCoy,Not Started,Normal,Call,2016-05-30,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,73,195
24340,Jessica Nichols,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,608,874
24726,Kelly Frazier,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Outbound,149,241
26009,Admin User,Not Started,Normal,Call,2016-05-29,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,859,93
26345,Eric Sanchez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Back,Internal,798,235
30252,Eric Gutierrez,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Unsuccessful,Internal,679,304
23992,Laura Garza,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,410,452
25352,Irene Kelley,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,469,826
24167,Nicolas Weaver,Not Started,Normal,Call,2016-06-03,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,788,560
24840,Bruce Kennedy,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Outbound,230,21
29927,John Williams,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Success,Outbound,302,684
24606,Harold Campbell,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Internal,54,232
